이름,rating,url
오메스정40mg(에스오메프라졸마그네슘삼수화물) [Omes Tab. 40mg],0,https://terms.naver.com/entry.naver?docId=3340888&cid=51000&categoryId=51000
넥시엔정40mg(에스오메프라졸마그네슘삼수화물) [Nexien tab. 40mg],1,https://terms.naver.com/entry.naver?docId=5866162&cid=51000&categoryId=51000
에스졸정40mg(에스오메프라졸마그네슘삼수화물) [Eszol Tab. 40mg],2,https://terms.naver.com/entry.naver?docId=2169565&cid=51000&categoryId=51000
넥스파정40mg(에스오메프라졸마그네슘삼수화물) [Nexpa Tab. 40mg],1,https://terms.naver.com/entry.naver?docId=2211636&cid=51000&categoryId=51000
에소메정40mg(에스오메프라졸마그네슘삼수화물) [Esome Tab. 40mg],0,https://terms.naver.com/entry.naver?docId=5925141&cid=51000&categoryId=51000
네메올정40mg(에스오메프라졸마그네슘삼수화물) [Nemeol Tab. 40mg],0,https://terms.naver.com/entry.naver?docId=2164673&cid=51000&categoryId=51000
가바인캡슐300mg(가바펜틴) [Gabain Cap. 300mg],0,https://terms.naver.com/entry.naver?docId=3340846&cid=51000&categoryId=51000
가바텐캡슐300mg(가바펜틴) [Gabaten Cap. 300mg],0,https://terms.naver.com/entry.naver?docId=5773644&cid=51000&categoryId=51000
뉴론텍캡슐300mg(가바펜틴) [Neurontec cap. 300mg (Gabapentin)],0,https://terms.naver.com/entry.naver?docId=5755214&cid=51000&categoryId=51000
가바프로캡슐300mg(가바펜틴) [Gabapro Cap. 300mg],0,https://terms.naver.com/entry.naver?docId=5952536&cid=51000&categoryId=51000
건일가바펜틴캡슐300mg [Kuhnil Gabapentin Cap. 300mg],3,https://terms.naver.com/entry.naver?docId=2157453&cid=51000&categoryId=51000
한화가바펜틴캡슐300mg [Hanwha Gabapentin Cap. 300mg],0,https://terms.naver.com/entry.naver?docId=5771520&cid=51000&categoryId=51000
신일가바펜틴캡슐300mg [Sinil Gabapentin Tab. 300mg],0,https://terms.naver.com/entry.naver?docId=5835524&cid=51000&categoryId=51000
신신가바펜틴캡슐300mg [Sinsin Gabapentin Cap. 300mg],0,https://terms.naver.com/entry.naver?docId=5885908&cid=51000&categoryId=51000
영일가바펜틴캡슐300mg [Youngil Gabapentin Cap. 300mg],0,https://terms.naver.com/entry.naver?docId=5945670&cid=51000&categoryId=51000
보령가바펜틴캡슐300mg [Boryung Gabapentin Cap. 300mg],0,https://terms.naver.com/entry.naver?docId=5931690&cid=51000&categoryId=51000
엠테놀정(아테놀롤) [Emtenol Tab.],0,https://terms.naver.com/entry.naver?docId=2156025&cid=51000&categoryId=51000
아놀정(아테놀롤) [Anol Tab.(Atenolol)],0,https://terms.naver.com/entry.naver?docId=2156367&cid=51000&categoryId=51000
에이티정(아테놀롤) [Aiti Tab.],0,https://terms.naver.com/entry.naver?docId=2136627&cid=51000&categoryId=51000
베테놀정(아테놀롤) [Betenol Tab.],0,https://terms.naver.com/entry.naver?docId=2156678&cid=51000&categoryId=51000
아테날정(아테놀롤) [Atenal Tab.],0,https://terms.naver.com/entry.naver?docId=2156870&cid=51000&categoryId=51000
테나롤정(아테놀롤) [Tenalol Tab.],0,https://terms.naver.com/entry.naver?docId=2139765&cid=51000&categoryId=51000
아소틴정(아테놀롤) [Asotin Tab.],0,https://terms.naver.com/entry.naver?docId=2140580&cid=51000&categoryId=51000
아테로날정(아테놀롤) [Ateronal tablet],0,https://terms.naver.com/entry.naver?docId=2154480&cid=51000&categoryId=51000
올테놀정50mg(아테놀롤) [Oltenol Tab. 50mg],0,https://terms.naver.com/entry.naver?docId=3353847&cid=51000&categoryId=51000
아테나정50mg(아테놀롤) [Atena Tab.50mg],1,https://terms.naver.com/entry.naver?docId=2156270&cid=51000&categoryId=51000
중외도네페질속붕정5mg(도네페질염산염일수화물) [JW Donepezil ODT 5mg],0,https://terms.naver.com/entry.naver?docId=2127266&cid=51000&categoryId=51000
한화도네페질정5mg(도네페질염산염일수화물) [Hanwha Donepezil Tab. 5mg],0,https://terms.naver.com/entry.naver?docId=5826719&cid=51000&categoryId=51000
뉴로페질정5mg(도네페질염산염일수화물) [Neuropesil Tab. 5 mg],0,https://terms.naver.com/entry.naver?docId=2145248&cid=51000&categoryId=51000
한화도네페질정10mg(도네페질염산염일수화물) [Hanwha Donepezil Tab. 10mg],0,https://terms.naver.com/entry.naver?docId=5808925&cid=51000&categoryId=51000
팜도네정5mg(도네페질염산염일수화물) [Pharmdone Tab5mg(Donepezil hydrochloride)],0,https://terms.naver.com/entry.naver?docId=5858263&cid=51000&categoryId=51000
도네틴정5mg(도네페질염산염일수화물) [DONETIN Tab. 5mg],0,https://terms.naver.com/entry.naver?docId=5928135&cid=51000&categoryId=51000
도네린정5mg(도네페질염산염일수화물) [Donerin Tab. 5mg (donepezil HCl)],0,https://terms.naver.com/entry.naver?docId=5738091&cid=51000&categoryId=51000
디멘솔정5mg(도네페질염산염일수화물) [Dimensol Tab. 5mg(Donepezil hydrochloride monohydrate)],0,https://terms.naver.com/entry.naver?docId=3346739&cid=51000&categoryId=51000
페네도정5mg(도네페질염산염일수화물) [Penedo Tab. 5mg(Donepezil Hydrochloride Monohydrate)],0,https://terms.naver.com/entry.naver?docId=3404307&cid=51000&categoryId=51000
돈페질정5mg(도네페질염산염일수화물) [DONPEZIL tablets 5mg],0,https://terms.naver.com/entry.naver?docId=2145266&cid=51000&categoryId=51000
헤파엘골드연질캡슐(밀크시슬열매건조엑스) [Hepa L Gold Soft Cap. (Milk-thistle Fruit Dried Ext.)],2,https://terms.naver.com/entry.naver?docId=2180161&cid=51000&categoryId=51000
실리웰골드연질캡슐(밀크시슬열매건조엑스) [Thiliwell Gold Soft Cap.],70,https://terms.naver.com/entry.naver?docId=2123395&cid=51000&categoryId=51000
리시브골드연질캡슐(밀크시슬열매건조엑스) [RecieveGold Soft Cap.],50,https://terms.naver.com/entry.naver?docId=2153060&cid=51000&categoryId=51000
자이젠헤파골드연질캡슐(밀크시슬열매건조엑스) [Zaigen Hepa Gold Soft Capsules(Milk Thistle Fruit Dried Extract)],0,https://terms.naver.com/entry.naver?docId=2849715&cid=51000&categoryId=51000
시리아민골드연질캡슐350mg(밀크시슬열매건조엑스) [SILYAMIN GOLD SOFT CAP.],0,https://terms.naver.com/entry.naver?docId=2124395&cid=51000&categoryId=51000
리버론골드연질캡슐(밀크시슬열매건조엑스) [Liveron Gold Soft Cap.],4,https://terms.naver.com/entry.naver?docId=2698276&cid=51000&categoryId=51000
리버윈연질캡슐(밀크시슬열매건조엑스),0,https://terms.naver.com/entry.naver?docId=5940665&cid=51000&categoryId=51000
리버솔연질캡슐(밀크시슬열매건조엑스) [LIVERSOL soft cap.],2,https://terms.naver.com/entry.naver?docId=2809156&cid=51000&categoryId=51000
실디나연질캡슐(밀크시슬열매건조엑스) [Sildina Soft Capsule (Milk-thistle Fruit Dried Extract)],2,https://terms.naver.com/entry.naver?docId=5921704&cid=51000&categoryId=51000
시슬린연질캡슐(밀크시슬열매건조엑스) [Sislin Soft Cap.],5,https://terms.naver.com/entry.naver?docId=5924310&cid=51000&categoryId=51000
트리람정0.25mg(트리아졸람) [Triram Tab. 0.25mg],23,https://terms.naver.com/entry.naver?docId=2141463&cid=51000&categoryId=51000
트리람정0.125mg(트리아졸람) [Triram Tab. 0.125mg],3,https://terms.naver.com/entry.naver?docId=3435528&cid=51000&categoryId=51000
젠비스정 [Zenbis Tab.],0,https://terms.naver.com/entry.naver?docId=5791479&cid=51000&categoryId=51000
라이트암로정5mg(에스암로디핀베실산염이수화물),0,https://terms.naver.com/entry.naver?docId=5941555&cid=51000&categoryId=51000
라이트암로정2.5mg(에스암로디핀베실산염이수화물),0,https://terms.naver.com/entry.naver?docId=5941556&cid=51000&categoryId=51000
지텐션정5mg(에스암로디핀베실산염이수화물) [Z-tension Tab. 5mg (S-amlidipine Besylate 2.5 hydrate)],0,https://terms.naver.com/entry.naver?docId=2131850&cid=51000&categoryId=51000
지텐션정2.5mg(에스암로디핀베실산염이수화물) [Z-tension Tab. 2.5mg (S-amlidipine Besylate 2.5 hydrate)],0,https://terms.naver.com/entry.naver?docId=2151689&cid=51000&categoryId=51000
에스암로실정2.5mg(에스암로디핀베실산염이수화물) [Acer Tab],0,https://terms.naver.com/entry.naver?docId=5791468&cid=51000&categoryId=51000
에스암로민정5mg(에스암로디핀베실산염이수화물) [S-amlomine Tab. 5mg(S-Amlodipine Besylate Dihydrate)],0,https://terms.naver.com/entry.naver?docId=6626560&cid=51000&categoryId=51000
노브디핀에스정5mg(에스암로디핀베실산염이수화물) [Novdipine S Tab. 5mg],1,https://terms.naver.com/entry.naver?docId=5753250&cid=51000&categoryId=51000
노브디핀에스정2.5mg(에스암로디핀베실산염이수화물) [Novdipine S Tab. 2.5mg],0,https://terms.naver.com/entry.naver?docId=5753251&cid=51000&categoryId=51000
투텐션정5mg(에스암로디핀베실산염이수화물) [Twotention Tab. 5mg],0,https://terms.naver.com/entry.naver?docId=5753289&cid=51000&categoryId=51000
비로디정5mg(에스암로디핀베실산염이수화물) [B-lowD Tablet 5mg (s-Amlodipine besylate 2.5 hydrate)],0,https://terms.naver.com/entry.naver?docId=5835541&cid=51000&categoryId=51000
아로나민실버프리미엄정 [Aronamin Silver Premium Tab.],78,https://terms.naver.com/entry.naver?docId=2698355&cid=51000&categoryId=51000
아로나민실버액티브정 [Aronamin Siver Active Tablet.],4,https://terms.naver.com/entry.naver?docId=6544180&cid=51000&categoryId=51000
아로나민골드프리미엄정 [Aronamin Gold Premium tablet],9,https://terms.naver.com/entry.naver?docId=6232446&cid=51000&categoryId=51000
아토르스타정20mg(아토르바스타틴칼슘삼수화물) [Atorsta Tab. 20mg],0,https://terms.naver.com/entry.naver?docId=3562338&cid=51000&categoryId=51000
휴온스아토르바스타틴정(아토르바스타틴칼슘삼수화물) [Huons Atorvastatin Tab. (Atorvastatin calcium trihydrate)],0,https://terms.naver.com/entry.naver?docId=2128865&cid=51000&categoryId=51000
휴온스아토르바스타틴정80mg(아토르바스타틴칼슘삼수화물) [Huons Atorvastatin Tab. 80mg (Atorvastatin calcium trihydrate)],0,https://terms.naver.com/entry.naver?docId=2180022&cid=51000&categoryId=51000
휴온스아토르바스타틴정20mg(아토르바스타틴칼슘삼수화물) [Huons Atorvastatin Tab. 20mg (Atorvastatin calcium trihydrate)],0,https://terms.naver.com/entry.naver?docId=2180020&cid=51000&categoryId=51000
휴온스아토르바스타틴정40mg(아토르바스타틴칼슘삼수화물) [Huons Atorvastatin Tab. 40mg (Atorvastatin calcium trihydrate)],0,https://terms.naver.com/entry.naver?docId=2180021&cid=51000&categoryId=51000
아토르스타정10mg(아토르바스타틴칼슘삼수화물) [Atorsta Tab. 10mg],0,https://terms.naver.com/entry.naver?docId=3559164&cid=51000&categoryId=51000
광동아토르바스타틴정20mg(아토르바스타틴칼슘삼수화물),0,https://terms.naver.com/entry.naver?docId=2128119&cid=51000&categoryId=51000
광동아토르바스타틴정10mg(아토르바스타틴칼슘삼수화물) [Kwangdong Atorbastatin Tab. 10mg],0,https://terms.naver.com/entry.naver?docId=2146965&cid=51000&categoryId=51000
휴텍스아토르바스타틴정20mg(아토르바스타틴칼슘삼수화물) [Hutecs atorvastatin Tab.],0,https://terms.naver.com/entry.naver?docId=2131198&cid=51000&categoryId=51000
휴텍스아토르바스타틴정10mg(아토르바스타틴칼슘삼수화물) [Hutecs Atorvastatin Tab.],0,https://terms.naver.com/entry.naver?docId=2163941&cid=51000&categoryId=51000
이트라펜세미정,0,https://terms.naver.com/entry.naver?docId=2169719&cid=51000&categoryId=51000
디아젠캡슐(디아세레인) [DIAGEN CAP.(DIACERHEINE)],3,https://terms.naver.com/entry.naver?docId=2180066&cid=51000&categoryId=51000
아로다캡슐(디아세레인) [Aroda Cap.],0,https://terms.naver.com/entry.naver?docId=5951124&cid=51000&categoryId=51000
디세나캡슐(디아세레인) [Dicena Cap.(Diacerein)],0,https://terms.naver.com/entry.naver?docId=5782490&cid=51000&categoryId=51000
디세린캡슐(디아세레인),1,https://terms.naver.com/entry.naver?docId=5945804&cid=51000&categoryId=51000
디세렌캡슐(디아세레인) [Diceren Capsule],0,https://terms.naver.com/entry.naver?docId=5765174&cid=51000&categoryId=51000
디아트캡슐(디아세레인) [Diart Cap.],0,https://terms.naver.com/entry.naver?docId=5769698&cid=51000&categoryId=51000
디아센캡슐(디아세레인) [Diacen Cap.(Diacerein)],0,https://terms.naver.com/entry.naver?docId=5833266&cid=51000&categoryId=51000
유니세레인캡슐(디아세레인) [Unicerein Cap.],0,https://terms.naver.com/entry.naver?docId=5771465&cid=51000&categoryId=51000
아이세린캡슐(디아세레인) [I-cerin Cap.],0,https://terms.naver.com/entry.naver?docId=5755175&cid=51000&categoryId=51000
디스테린캡슐(디아세레인) [Disterin Capsule(Diacerein)],0,https://terms.naver.com/entry.naver?docId=2130827&cid=51000&categoryId=51000
스피록센연질캡슐(나프록센),7,https://terms.naver.com/entry.naver?docId=2130863&cid=51000&categoryId=51000
한솔나프록센연질캡슐 [Hansol Naproxen Soft Capsule],3,https://terms.naver.com/entry.naver?docId=2164652&cid=51000&categoryId=51000
경남나프록센연질캡슐 [Kyungnam Naproxen Soft Cap.],1,https://terms.naver.com/entry.naver?docId=2164718&cid=51000&categoryId=51000
큐센연질캡슐(나프록센) [Q-sen Soft Cap.],1,https://terms.naver.com/entry.naver?docId=5737014&cid=51000&categoryId=51000
팍쎈연질캡슐(나프록센) [Poxen Soft Cap.],0,https://terms.naver.com/entry.naver?docId=5951083&cid=51000&categoryId=51000
킥센연질캡슐(나프록센) [Kicksen Soft Cap.],0,https://terms.naver.com/entry.naver?docId=3588532&cid=51000&categoryId=51000
로젠연질캡슐(나프록센) [Lozen Soft Cap.],0,https://terms.naver.com/entry.naver?docId=3552449&cid=51000&categoryId=51000
낙센연질캡슐(나프록센) [Naxen Soft Cap.],14,https://terms.naver.com/entry.naver?docId=2698907&cid=51000&categoryId=51000
맥쎈연질캡슐(나프록센) [Maxen Soft capsule],0,https://terms.naver.com/entry.naver?docId=2211666&cid=51000&categoryId=51000
퀵센연질캡슐(나프록센) [Quick Xen Soft Cap.],2,https://terms.naver.com/entry.naver?docId=2180086&cid=51000&categoryId=51000
로노펜300연질캡슐(덱시부프로펜) [Renaufen Soft Cap. 300mg],1,https://terms.naver.com/entry.naver?docId=2123462&cid=51000&categoryId=51000
루마콘300연질캡슐 [Rumacon 300 Soft Cap.],1,https://terms.naver.com/entry.naver?docId=2152891&cid=51000&categoryId=51000
콘도비타300연질캡슐 [Chondovita 300 Soft Cap.],10,https://terms.naver.com/entry.naver?docId=2126665&cid=51000&categoryId=51000
콘트라스300연질캡슐 [Contras 300 Soft Capsule],1,https://terms.naver.com/entry.naver?docId=2123755&cid=51000&categoryId=51000
덱쎈연질캡슐(덱시부프로펜) [Dexen Soft Cap.],1,https://terms.naver.com/entry.naver?docId=2131504&cid=51000&categoryId=51000
터논연질캡슐(덱시부프로펜) [Turnon Soft Cap.],9,https://terms.naver.com/entry.naver?docId=2126509&cid=51000&categoryId=51000
굿스펜연질캡슐(덱시부프로펜),9,https://terms.naver.com/entry.naver?docId=2122849&cid=51000&categoryId=51000
솔루펜연질캡슐(덱시부프로펜) [Solufen Soft Cap. (Dexibuprofen)],3,https://terms.naver.com/entry.naver?docId=2159147&cid=51000&categoryId=51000
프로빌연질캡슐(덱시부프로펜) [Provil Soft Cap.],0,https://terms.naver.com/entry.naver?docId=2180087&cid=51000&categoryId=51000
캐롤디연질캡슐(덱시부프로펜) [Carol-D Soft Cap.(Dexibuprofen)],1,https://terms.naver.com/entry.naver?docId=2698775&cid=51000&categoryId=51000
모메릭정5mg(모사프리드시트르산염수화물) [Momeric Tab. 5mg],2,https://terms.naver.com/entry.naver?docId=2698176&cid=51000&categoryId=51000
가모틴정(모사프리드시트르산염수화물) [Gamotin Tab.],5,https://terms.naver.com/entry.naver?docId=2129721&cid=51000&categoryId=51000
모스프리정(모사프리드시트르산염수화물) [MOSFREE Tabs.],1,https://terms.naver.com/entry.naver?docId=2766279&cid=51000&categoryId=51000
가스리드정5mg(모사프리드시트르산염수화물) [Gasrid Tablet 5mg],5,https://terms.naver.com/entry.naver?docId=2122711&cid=51000&categoryId=51000
가나티란정(모사프리드시트르산염수화물) [Ganatiran Tab.],2,https://terms.naver.com/entry.naver?docId=2146838&cid=51000&categoryId=51000
모사피아정(모사프리드시트르산염수화물) [Mosapia Tablet(Mosapride Citrate Hydrate)],10,https://terms.naver.com/entry.naver?docId=2146839&cid=51000&categoryId=51000
모사케이정(모사프리드시트르산염수화물) [Mosa K Tab.],4,https://terms.naver.com/entry.naver?docId=2131393&cid=51000&categoryId=51000
가스모사씨알정(모사프리드시트르산염수화물) [GASMOSA® CR Tabs. (Mosapride citrate)],0,https://terms.naver.com/entry.naver?docId=5739731&cid=51000&categoryId=51000
모사엔에스알정15mg(모사프리드시트르산염수화물) [Mosa-N SR Tab. 15mg],0,https://terms.naver.com/entry.naver?docId=5945977&cid=51000&categoryId=51000
프라임모사프리드에스알정15mg(모사프리드시트르산염수화물... [Prime Mosapride SR Tab. 15mg],2,https://terms.naver.com/entry.naver?docId=5945744&cid=51000&categoryId=51000
콜린포연질캡슐(콜린알포세레이트) [Cholinefor soft capsule],16,https://terms.naver.com/entry.naver?docId=3559152&cid=51000&categoryId=51000
알포센연질캡슐(콜린알포세레이트),7,https://terms.naver.com/entry.naver?docId=3588552&cid=51000&categoryId=51000
글리이틴연질캡슐(콜린알포세레이트) [Gleetine Soft Cap.],5,https://terms.naver.com/entry.naver?docId=2809164&cid=51000&categoryId=51000
글리티아연질캡슐(콜린알포세레이트) [Glitia Soft Capsule(Choline Alfoscerate)],60,https://terms.naver.com/entry.naver?docId=2424327&cid=51000&categoryId=51000
